id,tempo,energy,loudness,valence,Intensity
7MkhC2h8lDwyEfaKxf48cJ,119.696,0.746,-7.592,0.485,1
3jRW4o7TpIjA6KCnpqIeR6,140.461,0.077,-23.197,0.479,0
3suPZztPPLjrZoOwTY0Vh8,124.011,0.769,-6.081,0.498,1
2xbh5NWAm6zjfeZg3yrwbO,120.01,0.703,-9.452,0.203,2
75iJMOH4oBobiRiBJVdw2m,83.004,0.716,-5.791,0.304,2
6eN1f9KNmiWEhpE2RhQqB5,100.315,0.98,-5.958,0.395,1
3KeMulXbLDJBQdY5PZbGEh,121.999,0.761,-7.162,0.82,1
038gnuPve7s8rADCEDYsMH,83.983,0.299,-13.585,0.402,0
359HNzfOXhCMHB1pNKhyfH,114.839,0.671,-6.408,0.226,2
72jbDTw1piOOj770jWNeaG,99.99,0.658,-6.428,0.219,2
2MOoIbJWIYikwIXjBDe26i,79.705,0.408,-9.419,0.525,2
5PSplhA4PEZHqw0bOfelEp,155.663,0.763,-5.331,0.716,1
1o5WgxPWvoVgo20DQItKOE,109.986,0.687,-7.832,0.248,2
1lPcz78ga6HOCTzEjoy9EP,178.009,0.474,-7.705,0.267,2
0fGImK9uWSruIRhKGyjUC0,129.989,0.738,-5.388,0.804,1
5Rn1DPzSzUktbhuNDDJocS,122.016,0.864,-5.013,0.57,1
7lvDsmTRXFE3dK4OjvRiWB,91.991,0.596,-6.206,0.669,1
4G3dZN9o3o2X4VKwt4CLts,87.059,0.756,-8.145,0.613,1
24y3w64c2yjFxso3jdleTu,170.014,0.251,-13.532,0.165,0
7MN8RYSofZsFROBlEOAzXq,159.905,0.543,-5.062,0.283,2
3NPWH2UbMjch2vnS7qMFGM,116.058,0.125,-17.216,0.189,0
6UyqJJUwOrtop3YB8eruGR,88.765,0.58,-3.812,0.515,2
4aPWfMRh7NCgfKQF48XNls,105.083,0.564,-8.101,0.328,2
01Vnf757bIzFPFVaqdq6gm,105.017,0.686,-5.544,0.345,2
4tiYkAFS1blxUy85lYhPfu,99.836,0.141,-13.949,0.0388,0
2ZrHbO88rM6Ijeg0aJmSzl,168.034,0.604,-6.266,0.456,1
459Ez4aUpfDU9Oblwk6pBU,95.03,0.668,-6.394,0.611,1
0Uv5Kp8sEnriJjkX4oLfNI,161.68,0.335,-13.327,0.561,2
7KoFHvEScguiEnD06xYtSt,118.013,0.8,-4.919,0.8,1
6ONf2b64942BC8HiaOMex5,78.257,0.654,-5.965,0.376,2
6oEAcSY98NPIgD9UumQwIg,85.297,0.567,-7.296,0.353,2
4iJyoBOLtHqaGxP12qzhQI,90.03,0.696,-6.181,0.464,2
7vjoMKFyZ6xQWO0fMUcaf1,61.901,0.0877,-18.146,0.123,0
5zhuWncJsBKrQ1HhmAKNAg,118.779,0.216,-17.569,0.574,0
1EoC287STxjC9HNNtRj1kv,73.658,0.0169,-24.581,0.035,0
4Tkb7zsDmsawB7S5TpKQV1,111.979,0.537,-7.843,0.481,2
17opN752ZQpNuoptelsNQ1,169.702,0.57,-5.602,0.668,1
2DD9LNVKrcw1wt7m2dG4pS,110.266,0.563,-7.91,0.314,2
2j03d8wjAXEh5Gyvs2GuiT,71.831,0.17,-18.781,0.0392,0
4id51jVx2qvG4dFis4sdyW,80.993,0.423,-11.695,0.25,2
3TFoEJe5zNuHZStRboWPxg,125.721,0.592,-7.281,0.544,1
2rWeNybwVZTWEbkb9JOjcz,77.982,0.378,-9.1,0.221,2
1bFgMkoazsyZGSflpCzYm6,130.026,0.688,-4.378,0.387,1
3kXp40tGwJeCKjRqTOj8di,155.015,0.793,-3.072,0.289,1
1DwzHjHVzbb3mz2xnx3Zd4,117.941,0.771,-6.052,0.546,1
3P3pw6C19j31Rnzgo3JG7o,117.965,0.861,-4.1,0.704,1
1UToeULiroxGaVUHyAb7J2,115.682,0.669,-4.443,0.578,1
6TbkMxKZudkP6Sty7rkLU9,104.853,0.367,-5.811,0.246,2
6nat4Z7iRKWVk1qngQqI0Q,89.362,0.311,-11.748,0.323,2
05IbhAKODbXn8og9uaUgpc,165.492,0.799,-10.464,0.032,2
1PhYEgcsYnzGgn7SSkFrk3,148.036,0.651,-5.028,0.628,1
33KJ2xFYONOlIYDBg6wPx8,138.969,0.536,-5.605,0.882,1
14ckoOlSTdYVDURRxlpHrW,79.958,0.255,-12.425,0.211,0
4HXYUc3P1yaX9dbHQXL8Jx,81.003,0.165,-14.837,0.404,0
0FXM7rvkGhau2nFzF5f2OV,76.815,0.0718,-24.884,0.0351,0
6JNTtNIHK2ChxSYM6eDFWg,114.786,0.0249,-32.122,0.111,0
3Z71twl5Fz2W1bT4mwnor7,144.602,0.319,-6.902,0.0384,2
3je88Q4OvTqIx7BFRFYvRA,105.93,0.636,-6.724,0.492,2
00slEv0AYGnW85H84XsmGz,125.031,0.737,-7.073,0.9,1
7ze3dmIW0eC4ZL2cfReTWO,119.999,0.891,-7.732,0.0746,2
5mnpMkzp3Z2RCCbwIEZCbv,124.966,0.816,-4.685,0.338,1
5aicPq72ndCjwycEmP4EHW,130.004,0.184,-14.835,0.377,0
2fOW155ruGcjxBdKoYFys4,91.885,0.309,-10.192,0.0813,2
1BvvJicoB4AlqboiE86G0a,94.989,0.546,-5.192,0.869,1
01BAqbwhOPGJZ6chBlLUOx,65.978,0.269,-8.496,0.29,2
33rgbtANRcWVHc2MwCuIgA,89.93,0.289,-9.508,0.378,2
41QRBqWENQWby1zdsrbu9k,129.042,0.617,-8.173,0.937,1
5xwtVHKuo5IxdlXQzqL6gQ,139.98,0.414,-10.898,0.495,2
7BsufIB8xaOWGrRoafeGKx,176.339,0.466,-8.291,0.173,2
3UgRSsqHWfMkvt5UAxM6KC,158.006,0.909,-4.223,0.553,1
3Lg9VDxVdL3h3P1TIx5Va4,139.82,0.536,-8.701,0.392,2
5g5XvfePSypMK6eiVL6BI7,109.971,0.442,-11.727,0.363,2
4TmmKwwvsUfQwBrHcPVLDr,172.033,0.667,-9.185,0.368,1
1ELMyeJLDHUz3cK3XTWgEi,81.973,0.588,-7.66,0.35,2
0wfnEetPwlLHmnzhRXvPuk,87.641,0.0894,-16.046,0.195,0
2YzmfPLqUx5CJOaw5ThsBV,170.113,0.839,-4.284,0.383,1
2deo4ChxeFs0kacNfMj3pF,105.008,0.879,-7.253,0.139,2
7oAvFNsI9ih73ovtk7kLgE,124.972,0.532,-6.246,0.516,1
45GDh5cZcRVOAyQqZWxiUt,158.017,0.563,-8.621,0.599,1
5f2zZawBtGBEw24ABweErz,157.399,0.703,-6.859,0.356,1
052z2UsE2wPrHsBJ9tly0g,143.086,0.423,-10.504,0.117,2
5o8D9iumZKT9hHPzhh8viT,133.273,0.902,-7.068,0.524,1
01ht19dqft1WSht7bJD2uI,79.955,0.167,-21.688,0.041,0
3cNjgVBKTJ1SvKhunrCdVy,84.264,0.768,-4.868,0.235,2
3bnVfVpwui6X1yfvVMPTxE,123.934,0.321,-15.85,0.0365,0
4WwOjWieFNqzbJvVeMjkdy,109.814,0.263,-16.56,0.0388,0
36seMHoyXmLUNxcwzwjdF7,111.344,0.271,-8.451,0.198,2
1FOIkvkDnxp4FjhWsPjGj3,88.888,0.709,-6.704,0.77,1
3RqU6RJ9TiTN0AAGiaq7hR,112.033,0.699,-4.169,0.613,1
5R8dQOPq8haW94K7mgERlO,118.999,0.806,-4.62,0.787,1
0H0CIU7nnkttV6vcZRX5AV,118.04,0.654,-7.031,0.828,1
6hDBkm6B8HF9B4oATW28YN,78.177,0.441,-4.614,0.782,1
73AgVwYUEPn9kB0a97b4LW,118.263,0.497,-10.824,0.913,1
0jQ4Nb9ylfUheLP9EOpOFk,130.007,0.985,-3.549,0.96,1
0lHxMM6EQRv0dTu1Euk9qr,143.34,0.169,-17.152,0.198,0
1yIwbPoR5EUm2oWUxxU1w5,160.037,0.659,-5.814,0.62,1
3660jVthm40vdeB5YBSwdD,132.811,0.359,-15.166,0.173,0
0HIHiUyybKHO5mHVC2oDb0,150.356,0.897,-6.319,0.601,1
6huNf4dutXRjJyGn7f5BPS,100.626,0.678,-4.977,0.196,2
5Br8K1CLLVB7AuuM0t4G7r,167.887,0.561,-7.048,0.529,1
79TbiUxFgg5HBkeXbVrwQl,87.984,0.64,-10.156,0.366,2
05emejcDubPXW5TQv34QZH,109.439,0.305,-8.024,0.313,2
0SxtKdjHFIAq0i46ox2Dfd,119.996,0.491,-9.654,0.58,2
4c2FHHtnHFMWs5vpbGXr6i,95.966,0.829,-6.304,0.333,2
7IL8PSVwLOJxqYne6azxQv,154.902,0.386,-11.464,0.569,2
54PUd1iY2N2a5DPb7qnrzj,99.033,0.737,-5.446,0.763,1
426AYnTtUOmX7Km14Ghvsd,80.969,0.643,-5.766,0.92,1
1M0L4ZEquOtj8HXnI9arlD,143.989,0.648,-5.891,0.789,1
708HrtYYClY6j6EOiToEBy,105.066,0.444,-6.386,0.486,2
2QPITskAoPzncpEVMMsBGg,107.999,0.628,-6.194,0.187,2
09iLbU42injw4shBxrLgXo,86.981,0.915,-3.712,0.44,1
2Oycxb8QbPkpHTo8ZrmG0B,127.99,0.67,-3.912,0.595,1
5hU6UR3JAmobbRF8in1hpN,79.162,0.402,-17.937,0.343,0
5AEiZHJHBawkYZKyOq7B7y,120.008,0.146,-16.68,0.0757,0
58UAMJ3Chih6iqf7wSabfs,75.018,0.258,-16.567,0.131,0
7fXsj6D4ooS8u1ZTR5IIEJ,79.976,0.294,-17.487,0.163,0
2gam98EZKrF9XuOkU13ApN,114.328,0.97,-6.098,0.868,1
5FO6XMAJvNnV414CxIMXub,68.274,0.0421,-23.255,0.152,0
3zrYpkaJgSpr3cQTPFfZWg,79.175,0.0264,-26.494,0.103,0
3swc6WTsr7rl9DqQKQA55C,140.06,0.56,-8.094,0.459,2
4hrU4dZNOExd0Lxlvp5aih,106.54,0.67,-9.544,0.7,1
3H2XRBhgSShmlFL7xYTIkC,115.023,0.409,-7.383,0.565,2
0T7fLoDpZcSFYybJ3xXtgd,95.16,0.976,-5.066,0.267,2
16Ur2rs2LmY5rfUhQGt9Ds,94.485,0.118,-18.372,0.232,0
3H6iOC0kcOlfZ5wRt5Tkz3,179.968,0.981,-4.34,0.351,1
7w87IxuO7BDcJ3YUqCyMTT,127.975,0.71,-5.849,0.965,1
4St20qfnH98z2CEY7Up5yn,122.994,0.933,-2.688,0.708,1
3UKvS7mLIsv7HvFQHQNRP8,122.97,0.674,-9.604,0.351,2
13O36COxxWjcvc9r5Zsd1P,113.997,0.545,-8.289,0.509,2
7dyi7AorhfCTJvGFjXwpyU,121.971,0.702,-4.342,0.693,1
6JyuJFedEvPmdWQW0PkbGJ,147.268,0.899,-2.591,0.298,1
0ERGJlMka42o9R619MMava,120.099,0.127,-20.472,0.0725,0
2EUUMCGMtQgQ9GVDIic3tU,130.021,0.285,-10.848,0.316,2
4RmMhIXDNqtZ9xDrUCpn5w,124.115,0.699,-7.029,0.431,1
3tzlgaWjqZJX0fq2hiQW62,139.937,0.368,-9.128,0.136,2
6AGOKlMZWLCaEJGnaROtF9,91.066,0.491,-10.778,0.151,2
6GWchpKWsKkwR6jcl0yG6V,122.107,0.135,-12.376,0.168,0
6mqTUI7ucRJrVvoXLrDNRe,79.973,0.844,-4.661,0.82,1
339XumxyHEbiKREnsOZXVN,88.077,0.523,-11.134,0.645,2
1COAlDjRh3XW8yAB8UN929,182.119,0.972,-1.488,0.856,1
2tanvkYElTbqn48K3uawne,108.019,0.66,-6.681,0.565,1
2OwIGCjx7e7J1HHdAqIv21,121.008,0.719,-3.883,0.557,1
0PyopHInX2qJzsRUKgNnxI,122.988,0.418,-10.856,0.202,2
5IJWadF9aEwG1H4iIrYyUz,122.003,0.91,-6.592,0.633,1
38jBJhf1tz0DdJOKfI0m44,108.041,0.12,-16.557,0.188,0
0yPm9Wg6qcTwLZIXweNGpA,142.951,0.314,-11.278,0.203,2
1sWb35nydLCjD71JGURDEv,125.989,0.604,-5.448,0.401,2
2MpRCWHaa8KzG4uXFbYl4v,171.924,0.856,-3.257,0.44,1
01kfSdF9zfcDLri5sSWEoL,119.918,0.748,-6.06,0.338,2
33jNhRb9njyX482vPmFPMu,125.29,0.819,-6.047,0.656,1
6D12YCcbjYJIDYU3kixJTE,120.028,0.824,-4.855,0.554,1
69Sy7207dnixZ6w7RSV9Kb,176.791,0.663,-5.939,0.412,1
2WqPiS79q9a5PXQhA3tun7,100.005,0.844,-0.876,0.487,1
696DnlkuDOXcMAnKlTgXXK,116.735,0.601,-5.616,0.457,2
6b0LQgGTU1jk9bsVOxJpjx,158.526,0.862,-9.579,0.894,1
1YV1mdDQny0j3q1x7GZ6H6,108.01,0.971,-1.591,0.164,2
1RCLnUtQBpoHlf4QWHuDWV,88.023,0.649,-8.562,0.802,1
4gC6xOiJLHTpIARRdmYMaQ,78.971,0.903,-7.528,0.699,1
7viKJxrTrzfVsifsDpsBnj,110.973,0.37,-10.488,0.385,2
0OehfujG8725Lfr00Nn7ZN,130.0,0.768,-6.22,0.384,1
4G8gkOterJn0Ywt6uhqbhp,136.245,0.784,-3.686,0.236,2
2tkj1EXX7p9sWmoycuiS8Q,114.968,0.663,-6.422,0.643,1
2zBXZY8lvzzmtzm07uImXc,174.071,0.961,-3.781,0.61,1
3vd1kGy66qEnvWJHGLeiRe,81.12,0.124,-17.445,0.107,0
72afDNRJsldkG7R02rRdA1,107.049,0.231,-14.739,0.231,0
458tTHiuxYQsFtdMzUlWDa,127.763,0.234,-10.604,0.107,2
72Q3BQhu0w6A81ouAUp7UL,92.085,0.195,-13.836,0.143,0
33bae8gtptLywJOhnC1FIq,116.003,0.35,-8.725,0.197,2
5YHf1xeZTq9SZXgNxEt5BS,66.678,0.00453,-29.388,0.359,0
0GEJYUMMKh0QimMs1PsRZi,113.964,0.703,-6.583,0.949,1
4uK0M8AI6gyFmyzUneQpbi,125.998,0.495,-10.272,0.244,2
2GJpC13em5XBfBqccu3MQ9,109.947,0.963,-4.262,0.852,1
6Fv0O8eHNcWO1DmF0EMrRc,172.543,0.318,-4.928,0.659,1
5j1afatmPZ6MxqpLdSWAGn,110.094,0.669,-4.171,0.88,1
6or1bKJiZ06IlK0vFvY75k,148.14,0.843,-2.66,0.625,1
7sZDbHZiuHEzS00vzCuhqS,111.187,0.845,-7.306,0.914,1
0CNxWAkG4ysu9Z3eCfknWK,123.99,0.632,-6.877,0.543,1
1F5A4LpF8ylUVtPoMAvNvn,104.966,0.779,-5.022,0.445,1
0b18g3G5spr4ZCkz7Y6Q0Q,128.04,0.913,-2.926,0.658,1
1k5AiK2Gm2TaJtkkDeQnMi,138.027,0.736,-5.662,0.859,1
3s4U7OHV7gnj42VV72eSZ6,120.97,0.586,-6.735,0.549,1
5rAM2UW8MeVtBxKoNTRXUE,128.0,0.545,-9.39,0.722,1
3BCFBzaTVFWIwlp2dAaD0U,180.262,0.0137,-29.967,0.375,0
1hoQxGi3ujVYUzQDhXfvkN,171.948,0.901,-5.991,0.715,1
2t3pM5V5mTfRJKxI6cNN3P,62.986,0.427,-12.088,0.428,2
4A961jK2bzls5vbsiN2dHX,137.411,0.139,-10.969,0.076,0
0qMAJBLMTshMx03CJkJl6O,119.989,0.74,-5.844,0.549,1
72xoZs1qURV2UGMS4OaODu,170.048,0.768,-8.322,0.274,1
17H5BFEUB0tMcQfJEcDSwH,104.512,0.531,-8.065,0.627,1
0AVs4KwMZncK8PVJPmff4A,117.953,0.38,-10.289,0.421,2
0P12cJuSZxDM7M0nXsqTgA,121.045,0.577,-8.534,0.461,2
2VvTMIXG760UiG9OSiFt9j,79.959,0.284,-12.815,0.199,0
45dGKmN6jw7PgK6Dw2rEp2,117.983,0.785,-5.346,0.806,1
24KD18eYQQQWaSW9Von1vA,125.916,0.583,-6.551,0.43,2
3l9VCXMSoS1KBRhkCU5zuO,113.022,0.738,-5.537,0.467,1
3zZ009FB8sc8JghwVrbLFq,130.023,0.971,-3.027,0.325,1
2Dr3PIrWVjcP7iqGteD3Qy,76.042,0.451,-8.948,0.534,2
1RJZLVGpBG9nNZiHRQSWTp,104.018,0.93,-2.912,0.132,2
1CIxzzS0nVJNfk5wuN2MjM,74.686,0.467,-7.628,0.167,2
5ajjAnNRh8bxFvaVHzpPjh,180.104,0.426,-6.642,0.261,2
6mNMp0g3zkg1K7uBpn07zl,144.981,0.983,-3.133,0.141,2
3sh6MqniNq9Wk2Cwqjc1oI,134.505,0.501,-8.008,0.359,2
0WtDGnWL2KrMCk0mI1Gpwz,160.111,0.353,-10.614,0.598,1
1BtrZ4hXRAGu1botV057Za,80.511,0.535,-7.196,0.404,2
2xql0pid3EUwW38AsywxhV,113.983,0.594,-7.027,0.544,1
3N4DI1vuTSX1tz7fa2NQZw,71.815,0.558,-13.609,0.777,1
2qv1l7P6lxX3vdBpLWPTEs,131.946,0.168,-11.0,0.471,2
3zb5Omz3mP7XRl7fDfiquc,89.992,0.62,-9.689,0.549,2
0d2rYcjjSDD0LZTbSvlZq2,126.341,0.828,-6.48,0.0746,2
1NS9Qk2YQEyJ65IT02H8lQ,66.863,0.0223,-31.519,0.0358,0
0UTuVzQv9wDnzFAZnEJgc4,156.77,0.823,-3.55,0.347,1
0vwF1PVvU7EJpKKGRDgdaQ,136.932,0.525,-6.765,0.548,1
01ifmq05wWEw0gxAvD4ohE,99.966,0.559,-7.568,0.359,2
1nYzjrdVQ8RpF93M0jPFW7,123.978,0.61,-10.936,0.554,1
5naar7XewEOAjOywIp6Jjq,82.009,0.708,-5.896,0.51,2
25TUFRhTuBOXdc0N0fGsQH,129.773,0.313,-10.756,0.109,2
796JqxZ3o0ZH6OllNRDuTY,119.935,0.808,-5.541,0.334,2
6ndmKwWqMozN2tcZqzCX4K,84.858,0.835,-4.162,0.88,1
1bxC2M337HfYDOr6Dx5rlW,149.877,0.782,-3.033,0.494,1
0IJQHffEXQvcslSoAnXS11,77.992,0.163,-20.554,0.106,0
3rg4xk90udPZkmIuSx0M9E,144.994,0.719,-5.358,0.147,2
1oVrNSqi3Xnh4IMEE8Uvgv,120.054,0.839,-5.397,0.547,1
0tXzxt3aJcfKu9L5i7tgfK,92.022,0.538,-7.428,0.556,2
0hAoRx9cc7pcsqfE2BpF9Y,82.496,0.429,-12.754,0.0817,2
5vlEg2fT4cFWAqU5QptIpQ,91.031,0.751,-6.323,0.195,2
3mBH7CsevvdO5VJEM8CuNt,170.017,0.0427,-15.081,0.161,0
3oHSL6pt9LpNrQZuQGu9wL,132.047,0.0898,-23.269,0.0413,0
6wSXxJVS9RKY54JzfFVecw,120.04,0.659,-6.074,0.407,2
4hmdYk6NhvSr1DrZMGcpQS,81.852,0.173,-14.159,0.184,0
3tayEO7e0Cv953xKHC1WvP,91.988,0.538,-13.242,0.363,2
2uEuo87JC9tc1dzmPUtOxj,75.684,0.828,-4.502,0.709,1
5TXDeTFVRVY7Cvt0Dw4vWW,139.999,0.251,-16.169,0.18,0
1h5lhndp3pa6XaS1jJ9HHN,78.347,0.0805,-23.849,0.0339,0
5Pxas1mY5yT7cQLBTFAj5Y,128.024,0.0595,-23.604,0.227,0
3alJBylWqwz6zFDhzT9xO3,171.048,0.833,-4.333,0.811,1
65fpYBrI8o2cfrwf2US4gq,125.046,0.619,-7.005,0.284,2
2B5dtoZSd6jG2bO9fa4uiv,75.533,0.583,-12.951,0.121,2
4OR24woRarpXR1zpuPj33u,123.918,0.887,-4.318,0.481,1
4OR24woRarpXR1zpuPj33u,123.918,0.887,-4.318,0.481,1
0w99FORD4t2mkpT6imhnqq,123.996,0.722,-4.65,0.653,1
5OHB8c9edGVtNNzGilr3tJ,78.056,0.433,-6.497,0.299,2
6jPYp5f3lV4vEOGrnJZ9cv,172.019,0.305,-16.409,0.409,0
2Z8WuEywRWYTKe1NybPQEW,74.989,0.713,-5.355,0.566,1
27LGLeCqEyeYnvO7lW1UNS,114.938,0.705,-6.626,0.638,1
5EBd8sbeMSyIotWaMnR7s4,110.049,0.797,-5.386,0.296,2
1LV5G400jD3Ytvyv6Dlkym,139.815,0.802,-2.168,0.335,1
43wzy7JxMEfvCh8ZFeZKYk,103.956,0.751,-4.982,0.568,1
1ARJhjuI6TNYZCxYygFQ4F,138.003,0.87,-4.2,0.566,1
5aJ5pbsbHRgFYAhLS82bzM,120.055,0.589,-6.388,0.25,2
7dTd00X8Mc5iErfQQyBA6B,91.014,0.734,-5.712,0.894,1
3JvrhDOgAt6p7K8mDyZwRd,101.654,0.731,-6.694,0.51,1
5ZSl6gDoV6bPPxzmLeneV9,106.046,0.785,-4.65,0.655,1
6inzGTxyGsXVjpVKtFGrcE,163.942,0.694,-5.713,0.578,1
3Zw4oBI28zPc1pAQJ5RgJV,94.992,0.714,-4.732,0.662,1
4D2zAaCFuDMlIboD7UH8X5,94.976,0.109,-23.84,0.119,0
1nNBUK7ktg9n96YR4NNktg,81.874,0.449,-9.111,0.601,2
7u32XGioKOcqZYrEZphaF5,155.093,0.571,-12.063,0.136,2
3mRLHiSHYtC8Hk7bzZdUs1,62.507,0.477,-6.737,0.545,2
4Ccmop9CkDfU6PWtvOEAbn,100.034,0.329,-6.962,0.252,2
1CbIkCtUEp69NiSjAe43WH,58.228,0.205,-14.459,0.0396,0
0fpS77hc2BzBG8aFUvH1I9,108.692,0.921,-4.633,0.545,1
4Agtk2MrapdZAVN7v6PuFO,176.195,0.581,-6.575,0.49,1
4DZ1owekDuxYANUMiqe4mA,152.154,0.815,-3.87,0.59,1
4gkQugykiLPB9VDRUYARBm,75.001,0.981,-0.966,0.346,1
2TkoUq8sPXmc4KYzKBiTWT,128.064,0.971,-1.264,0.676,1
7FBRbot28s840lOggjH9l6,156.145,0.504,-9.008,0.576,1
1VRf5mWXYHhOy0IwDhGeyf,150.088,0.627,-6.923,0.399,1
2LKFIVvy78M91k0yYX9Yki,139.955,0.646,-9.066,0.582,1
6n9yCXvLhnYMgJIiIcMu7D,144.072,0.91,-3.004,0.693,1
7ikRId3U9AXd6tfF2fbItC,140.115,0.637,-6.195,0.575,1
0pSBuHjILhNEo55xK1zrRt,144.946,0.886,-2.512,0.789,1
1zkXUXNHpYQTcXZAaZbeEp,78.031,0.542,-7.221,0.26,2
1wYdWiqpdr8OvyRItGGLFM,94.307,0.287,-12.268,0.177,0
3JPykcDhUA7DMrxN6eXzQ4,76.46,0.422,-8.539,0.356,2
6nUuqU59aYbDRI4XMU1GBx,65.615,0.0112,-24.684,0.0668,0
1xK59OXxi2TAAAbmZK0kBL,132.052,0.544,-10.613,0.216,2
42WGQxg2lPIFBt8ZRHQ4Q4,100.011,0.761,-5.118,0.339,2
1VyA8mbSyXOdJx2lguR8Uu,160.737,0.476,-7.108,0.0807,2
0QcUTtF2OwHjiptNyuKPmZ,79.872,0.235,-10.637,0.101,0
1kLeO0H9TdEewIZdr7Zi2i,70.329,0.00524,-36.281,0.0361,0
0dcJ754zhmVd3qCwv7oW5g,80.039,0.398,-12.397,0.144,2
3iSOuKpT6ELlJjUhDaxJCG,80.227,0.323,-9.685,0.181,2
4XSPsqniT153TclPqfOMzJ,110.986,0.522,-8.369,0.377,2
0wvIGFIgbyz4JNwQhZgTv2,143.899,0.551,-8.46,0.2,2
5OSZCHdpFLcOo3Y9w1p7Hm,139.937,0.15,-15.219,0.222,0
1Rtcq2RErgV3NuQvKdCNf6,103.991,0.873,-6.395,0.83,1
4pfaDMGAvsMasO5ES9PbnQ,126.0,0.847,-6.493,0.451,1
0zLCBJZSiELJf02ucPP9wb,121.955,0.719,-5.472,0.863,1
4vCiNW18AyeaUAZosVnX61,124.068,0.639,-6.61,0.227,2
2UGP2VAHZRqxETjJuPohwQ,122.023,0.875,-6.44,0.961,1
0YveezON7jpiaHA8fnUHxN,132.923,0.761,-9.453,0.392,2
2dLLR6qlu5UJ5gk0dKz0h3,84.878,0.428,-9.504,0.337,2
2mdrtXvSCmae0ylontlLfD,105.044,0.707,-6.554,0.647,1
1mYcukuz7uow0wc7DmPXHU,92.982,0.378,-8.7,0.291,2
6RtPijgfPKROxEzTHNRiDp,144.033,0.758,-4.993,0.925,1
5tGwVrXBhYGUIRQuQ1gvrQ,140.145,0.97,-1.64,0.325,1
4hWtNA80MqTwYUKjnQBdc2,149.991,0.883,-5.964,0.417,1
3kSmaObYtsjFbusk0HBBuX,154.77,0.699,-5.183,0.749,1
3AkdSFo7quCZ781KCqNK0T,157.919,0.72,-3.954,0.361,1
07fbDnkKdZGk1gLvknxrns,163.033,0.684,-5.507,0.75,1
3HVi9Xlt4e0TRGeLmLb3Nc,108.735,0.703,-4.154,0.176,2
10iAcSejD0yFlmk6rNWN2B,125.538,0.559,-6.418,0.257,2
3n3Oags848AKzbYH6qz5qX,92.953,0.754,-4.365,0.221,2
23rdcrD0Eky4vYn2TZidxJ,114.169,0.276,-10.339,0.128,2
7oHijHxh7cI40fNC4S619V,139.976,0.413,-8.051,0.206,2
46lFttIf5hnUZMGvjK0Wxo,126.008,0.805,-4.119,0.383,1
204N3xuSdqkTdGm21tUwuN,100.981,0.847,-6.662,0.338,2
4x3qqSA4cP49oZQXPLnDBe,83.469,0.868,-4.438,0.387,2
4tCWXZbPCV8X5Z8rwuZifH,105.021,0.631,-7.016,0.385,2
5tX9BkjTeQEoJCPTVVkRxx,148.005,0.843,-6.453,0.678,1
6cRkm1iHWDYpkQanPyLqwn,104.927,0.375,-12.077,0.164,2
7I5Io7uuk6kFvFe16Wm3xZ,83.063,0.394,-4.705,0.678,2
2S55wdtM46ufVMrRCQwm5o,96.003,0.112,-36.284,0.357,0
1PtQJZVZIdWIYdARpZRDFO,108.376,0.545,-13.123,0.194,2
6HeCk6yewXH7WO4D93eub9,86.042,0.269,-15.465,0.866,0
2SSDjZ8HxMdAffMRPKWlCT,62.929,0.303,-10.607,0.343,2
31H8QT4djW6aHoLOaKHddk,155.953,0.722,-1.876,0.621,1
12HdXCa4nAyFrMEtBvP680,135.002,0.615,-6.514,0.384,2
3bDVKF3ZSuFW2gKdPNhkjS,120.095,0.746,-10.675,0.964,1
6GUq9y0Iy5QrAuPYxTrFp2,191.413,0.0301,-30.777,0.0256,0
3ee8Jmje8o58CHK66QrVC2,75.023,0.613,-4.88,0.473,2
0oSVZClSSfn4aacXvdmkuj,169.685,0.494,-7.077,0.756,1
3h0xzCrYEVVFhhycY7jGBs,75.972,0.63,-6.1,0.338,2
0wGbyS1tExQSwOYu6UceyE,120.005,0.692,-2.927,0.531,1
2OvatSTHbdCybDA0o93mPo,113.984,0.666,-5.789,0.212,2
3GZ2y6xONJAMMDst36vXr3,109.197,0.661,-5.575,0.606,1
0u695M7KyzXaPIjpEbxOkB,155.051,0.833,-3.356,0.443,1
3GcwKoKWIxwq05JIH90onL,119.989,0.537,-13.086,0.0398,2
512GmOfa7bOg5IJcrVHMdy,114.995,0.504,-6.512,0.701,1
1p3RpKfSJQcVTEwrQWr8q7,139.911,0.595,-4.759,0.199,2
0rKtyWc8bvkriBthvHKY8d,88.964,0.479,-7.458,0.284,2
76OGwb5RA9h4FxQPT33ekc,170.01,0.636,-8.198,0.525,1
3gahizdt1kEi5ovjCn6eql,98.43,0.698,-10.394,0.691,1
3iqlzKw1tLt6tXZyKWV0fZ,141.088,0.461,-8.401,0.487,2
78pXBnTDbPf1Hy59tT798b,155.08,0.951,-6.831,0.749,1
2PcGqmKToUz0s65q1Acg7d,160.088,0.683,-7.186,0.549,1
71rw9MB77BR8LHMFZK8gKV,108.056,0.45,-7.174,0.515,2
6ZQDRNzZxLKT3U37jLH9YM,128.045,0.893,-3.322,0.37,1
4rUawbJ9qurU9Rb3NpT4kH,148.02,0.653,-3.969,0.414,1
38T0tPVZHcPZyhtOcCP7pF,141.872,0.715,-4.971,0.308,2
5HCyWlXZPP0y6Gqq8TgA20,169.928,0.764,-5.484,0.478,1
